FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE,TARGETED
172.67.71.241:443 => 192.168.1.56:49875,172.67.71.241,443,192.168.1.56,49875,6,1680593285.195631,cna,0.0,1,1,60,0,0.0,0.0,60.0,False
192.168.1.134:57871 => 104.21.90.31:443,192.168.1.134,57871,104.21.90.31,443,6,1680577665.781837,shqip,0.111853,9,9,1037,0,9271.096886091567,80.46275021680242,115.22222222222224,False
192.168.1.134:57872 => 104.21.90.31:443,192.168.1.134,57872,104.21.90.31,443,6,1680577665.782012,shqip,3.04115,76,76,6102,0,2006.4778126695492,24.990546339378195,80.28947368421052,False
104.21.90.31:443 => 192.168.1.134:57871,104.21.90.31,443,192.168.1.134,57871,6,1680577665.812346,shqip,0.081143,7,7,5152,0,63492.84596329936,86.26745375448283,736.0,False
104.21.90.31:443 => 192.168.1.134:57872,104.21.90.31,443,192.168.1.134,57872,6,1680577665.814195,shqip,3.008852,106,106,123238,0,40958.47851605862,35.229383166736014,1162.622641509434,False
192.168.1.56:57425 => 172.67.161.165:443,192.168.1.56,57425,172.67.161.165,443,6,1680594269.587658,standard,0.112943,9,9,1125,0,9960.776674959936,79.68621339967949,125.0,False
192.168.1.56:57426 => 172.67.161.165:443,192.168.1.56,57426,172.67.161.165,443,6,1680594269.587916,standard,0.965063,86,86,7137,0,7395.372115602816,89.11335322149954,82.98837209302326,False
172.67.161.165:443 => 192.168.1.56:57425,172.67.161.165,443,192.168.1.56,57425,6,1680594269.619219,standard,0.114777,10,10,4812,0,41924.77586973,87.12546938846634,481.2,False
172.67.161.165:443 => 192.168.1.56:57426,172.67.161.165,443,192.168.1.56,57426,6,1680594269.620444,standard,0.932441,209,209,261544,0,280493.8864764634,224.142868020604,1251.4066985645934,False
192.168.1.134:61705 => 172.67.75.185:443,192.168.1.134,61705,172.67.75.185,443,6,1680578330.982199,supersport,3.061494,11,11,1177,0,384.45281944044314,3.593017004116291,107.0,False
192.168.1.134:61706 => 172.67.75.185:443,192.168.1.134,61706,172.67.75.185,443,6,1680578330.98285,supersport,3.057292,1335,1335,83279,0,27239.465513925395,436.6609404662688,62.3812734082397,False
172.67.75.185:443 => 192.168.1.134:61705,172.67.75.185,443,192.168.1.134,61705,6,1680578330.998531,supersport,3.045035,8,8,5366,0,1762.2129138088724,2.627227601653183,670.75,False
172.67.75.185:443 => 192.168.1.134:61706,172.67.75.185,443,192.168.1.134,61706,6,1680578330.998536,supersport,3.041469,3147,3147,4579906,0,1505820.3782448547,1034.697378141944,1455.3244359707658,False
192.168.1.134:55227 => 23.108.108.200:443,192.168.1.134,55227,23.108.108.200,443,6,1680569976.323688,tiranaobserver,3.817053,230,230,19232,0,5038.441960329081,60.25590946732991,83.61739130434782,False
192.168.1.134:55228 => 23.108.108.200:443,192.168.1.134,55228,23.108.108.200,443,6,1680569976.325465,tiranaobserver,3.816523,12,12,1311,0,343.5063800218157,3.144223158094422,109.25,False
23.108.108.200:443 => 192.168.1.134:55227,23.108.108.200,443,192.168.1.134,55227,6,1680569976.512862,tiranaobserver,3.627737,542,542,734618,0,202500.3466348305,149.40443587834508,1355.3837638376383,False
23.108.108.200:443 => 192.168.1.134:55228,23.108.108.200,443,192.168.1.134,55228,6,1680569976.523802,tiranaobserver,3.618097,9,9,5313,0,1468.4515091773385,2.4874954983241193,590.3333333333334,False
192.168.1.134:52925 => 172.66.40.186:443,192.168.1.134,52925,172.66.40.186,443,6,1680576742.971869,botasot,0.057747,7,7,957,0,16572.289469582836,121.2184182728107,136.71428571428572,True
192.168.1.134:52926 => 172.66.40.186:443,192.168.1.134,52926,172.66.40.186,443,6,1680576742.972072,botasot,3.067687,164,164,13482,0,4394.84210742491,53.460473640237744,82.20731707317073,True
172.66.40.186:443 => 192.168.1.134:52925,172.66.40.186,443,192.168.1.134,52925,6,1680576742.988775,botasot,0.040656,5,5,2400,0,59031.87721369539,122.98307752853208,480.0,True
172.66.40.186:443 => 192.168.1.134:52926,172.66.40.186,443,192.168.1.134,52926,6,1680576742.988781,botasot,3.050918,217,217,254557,0,83436.19854745359,71.12613318352051,1173.073732718894,True
192.168.1.134:52949 => 172.66.40.186:443,192.168.1.134,52949,172.66.40.186,443,6,1680576746.008051,botasot,0.017705,2,2,104,0,5874.046879412595,112.96243998870376,52.0,True
172.66.40.186:443 => 192.168.1.134:52949,172.66.40.186,443,192.168.1.134,52949,6,1680576746.025711,botasot,0.0,1,1,60,0,0.0,0.0,60.0,True
192.168.1.134:60673 => 50.116.68.163:443,192.168.1.134,60673,50.116.68.163,443,6,1680570732.897801,albaniandailynews,3.331841,14,14,1301,0,390.4748155749329,4.201881182205273,92.92857142857144,False
192.168.1.134:60674 => 50.116.68.163:443,192.168.1.134,60674,50.116.68.163,443,6,1680570732.898042,albaniandailynews,3.330043,726,726,53924,0,16193.184292214844,218.01520280669047,74.27548209366391,False
50.116.68.163:443 => 192.168.1.134:60673,50.116.68.163,443,192.168.1.134,60673,6,1680570733.082796,albaniandailynews,3.146776,13,13,6613,0,2101.5159642758176,4.131212390077972,508.6923076923077,False
50.116.68.163:443 => 192.168.1.134:60674,50.116.68.163,443,192.168.1.134,60674,6,1680570733.082803,albaniandailynews,3.145097,1637,1637,2209861,0,702636.8344124203,520.4926906864875,1349.9456322541234,False
192.168.1.56:52379 => 104.21.71.58:443,192.168.1.56,52379,104.21.71.58,443,6,1680593613.427254,55news,4.047587,100,100,9388,0,2319.4065995369583,24.70607796694673,93.88,False
192.168.1.56:52380 => 104.21.71.58:443,192.168.1.56,52380,104.21.71.58,443,6,1680593613.427473,55news,0.111961,9,9,1159,0,10351.81893695126,80.38513410919873,128.77777777777777,False
104.21.71.58:443 => 192.168.1.56:52379,104.21.71.58,443,192.168.1.56,52379,6,1680593613.45928,55news,4.015425,248,248,305521,0,76086.84012277654,61.76183093943978,1231.9395161290322,False
104.21.71.58:443 => 192.168.1.56:52380,104.21.71.58,443,192.168.1.56,52380,6,1680593613.459285,55news,0.112829,10,10,3620,0,32083.950048303184,88.62969626603089,362.0,False
192.168.1.56:64709 => 188.114.96.7:443,192.168.1.56,64709,188.114.96.7,443,6,1680593018.551196,gazetablic,1.393591,45,45,4381,0,3143.677018580057,32.290679259553194,97.35555555555555,True
192.168.1.56:64710 => 188.114.96.7:443,192.168.1.56,64710,188.114.96.7,443,6,1680593018.551449,gazetablic,0.110258,7,7,957,0,8679.642293529721,63.4874566924849,136.71428571428572,True
188.114.96.7:443 => 192.168.1.56:64709,188.114.96.7,443,192.168.1.56,64709,6,1680593018.585021,gazetablic,1.359594,95,95,116162,0,85438.74127129128,69.87380056104983,1222.7578947368422,True
188.114.96.7:443 => 192.168.1.56:64710,188.114.96.7,443,192.168.1.56,64710,6,1680593018.585026,gazetablic,0.076443,5,5,2395,0,31330.533861831693,65.40821265518099,479.0,True
192.168.1.56:64716 => 188.114.96.7:443,192.168.1.56,64716,188.114.96.7,443,6,1680593018.749035,gazetablic,1.197509,14,14,1815,0,1515.6462289636236,11.690935099443928,129.64285714285714,True
188.114.96.7:443 => 192.168.1.56:64716,188.114.96.7,443,192.168.1.56,64716,6,1680593018.784922,gazetablic,1.161509,12,12,6589,0,5672.792892693901,10.331387875599756,549.0833333333334,True
192.168.1.56:52487 => 145.14.156.93:443,192.168.1.56,52487,145.14.156.93,443,6,1680593632.880478,rdnews,0.838794,39,39,4023,0,4796.171646435239,46.495325431512384,103.15384615384616,False
192.168.1.56:52488 => 145.14.156.93:443,192.168.1.56,52488,145.14.156.93,443,6,1680593632.880693,rdnews,0.840397,9,9,1037,0,1233.940625680482,10.709224330881714,115.22222222222224,False
145.14.156.93:443 => 192.168.1.56:52487,145.14.156.93,443,192.168.1.56,52487,6,1680593632.921117,rdnews,0.798015,92,92,120246,0,150681.37816958327,115.28605352029724,1307.0217391304348,False
145.14.156.93:443 => 192.168.1.56:52488,145.14.156.93,443,192.168.1.56,52488,6,1680593632.924748,rdnews,0.796251,9,9,5657,0,7104.543667763054,11.302968536303252,628.5555555555555,False
192.168.1.134:59798 => 5.9.72.90:443,192.168.1.134,59798,5.9.72.90,443,6,1680570630.957107,rtv21,4.802165,51,51,3922,0,816.7149608561971,10.62020984285213,76.90196078431373,True
192.168.1.134:59799 => 5.9.72.90:443,192.168.1.134,59799,5.9.72.90,443,6,1680570630.957347,rtv21,0.937929,37,37,4321,0,4606.9585224467955,39.448614980451616,116.7837837837838,True
5.9.72.90:443 => 192.168.1.134:59798,5.9.72.90,443,192.168.1.134,59798,6,1680570630.992926,rtv21,4.766085,105,105,88349,0,18537.017279381296,22.03066038478122,841.4190476190477,True
5.9.72.90:443 => 192.168.1.134:59799,5.9.72.90,443,192.168.1.134,59799,6,1680570630.992931,rtv21,0.902319,42,42,55227,0,61205.62683485552,46.54673125579756,1314.928571428571,True
192.168.1.134:59801 => 5.9.72.90:443,192.168.1.134,59801,5.9.72.90,443,6,1680570631.615529,rtv21,0.304549,57,57,4764,0,15642.8029643834,187.1620002035797,83.57894736842105,True
192.168.1.134:59802 => 5.9.72.90:443,192.168.1.134,59802,5.9.72.90,443,6,1680570631.615645,rtv21,0.459608,98,98,7631,0,16603.27931628692,213.22518319959616,77.86734693877551,True
192.168.1.134:59803 => 5.9.72.90:443,192.168.1.134,59803,5.9.72.90,443,6,1680570631.615815,rtv21,0.278334,37,37,3117,0,11198.775571795037,132.93381333218363,84.24324324324324,True
192.168.1.134:59804 => 5.9.72.90:443,192.168.1.134,59804,5.9.72.90,443,6,1680570631.615876,rtv21,0.493017,65,65,7151,0,14504.57083629976,131.84129553341975,110.01538461538462,True
5.9.72.90:443 => 192.168.1.134:59802,5.9.72.90,443,192.168.1.134,59802,6,1680570631.652438,rtv21,0.422739,147,147,212038,0,501581.3539796422,347.73228871715173,1442.4353741496598,True
5.9.72.90:443 => 192.168.1.134:59804,5.9.72.90,443,192.168.1.134,59804,6,1680570631.652506,rtv21,0.456344,92,92,128258,0,281055.51952036185,201.6023000192837,1394.108695652174,True
5.9.72.90:443 => 192.168.1.134:59801,5.9.72.90,443,192.168.1.134,59801,6,1680570631.652507,rtv21,0.267336,76,76,104164,0,389637.0111021336,284.2864410330072,1370.578947368421,True
5.9.72.90:443 => 192.168.1.134:59803,5.9.72.90,443,192.168.1.134,59803,6,1680570631.653084,rtv21,0.241011,60,60,83270,0,345502.9023571538,248.95129267958723,1387.8333333333333,True
192.168.1.134:61811 => 5.9.72.90:443,192.168.1.134,61811,5.9.72.90,443,6,1680578351.939252,rtv21,4.338592,208,208,12338,0,2843.77973314845,47.94182075659569,59.31730769230769,True
192.168.1.134:61812 => 5.9.72.90:443,192.168.1.134,61812,5.9.72.90,443,6,1680578351.943447,rtv21,4.335881,59,59,7226,0,1666.5586532471716,13.607384520008736,122.47457627118644,True
5.9.72.90:443 => 192.168.1.134:61811,5.9.72.90,443,192.168.1.134,61811,6,1680578351.982505,rtv21,4.295155,451,451,345943,0,80542.61138422244,105.00203135858892,767.0576496674057,True
5.9.72.90:443 => 192.168.1.134:61812,5.9.72.90,443,192.168.1.134,61812,6,1680578351.982511,rtv21,4.296778,69,69,89825,0,20905.19919809681,16.058544332520786,1301.8115942028985,True
192.168.1.134:61814 => 5.9.72.90:443,192.168.1.134,61814,5.9.72.90,443,6,1680578352.603793,rtv21,3.675158,151,151,12188,0,3316.320005833763,41.08666892688695,80.71523178807946,True
192.168.1.134:61815 => 5.9.72.90:443,192.168.1.134,61815,5.9.72.90,443,6,1680578352.603866,rtv21,3.673916,81,81,7254,0,1974.4599495470227,22.04731953588487,89.55555555555556,True
192.168.1.134:61816 => 5.9.72.90:443,192.168.1.134,61816,5.9.72.90,443,6,1680578352.604053,rtv21,3.673757,99,99,6915,0,1882.2692954378856,26.94789012991333,69.84848484848484,True
192.168.1.134:61817 => 5.9.72.90:443,192.168.1.134,61817,5.9.72.90,443,6,1680578352.604192,rtv21,3.674738,94,94,9769,0,2658.420818028387,25.58005495902021,103.9255319148936,True
5.9.72.90:443 => 192.168.1.134:61815,5.9.72.90,443,192.168.1.134,61815,6,1680578352.642832,rtv21,3.634834,120,120,165729,0,45594.65439136973,33.01388729168925,1381.075,True
5.9.72.90:443 => 192.168.1.134:61814,5.9.72.90,443,192.168.1.134,61814,6,1680578352.642847,rtv21,3.636048,299,299,430734,0,118462.13251310211,82.23213774955666,1440.5819397993312,True
5.9.72.90:443 => 192.168.1.134:61816,5.9.72.90,443,192.168.1.134,61816,6,1680578352.642847,rtv21,3.634819,154,154,218215,0,60034.62620834765,42.3679968658687,1416.9805194805194,True
5.9.72.90:443 => 192.168.1.134:61817,5.9.72.90,443,192.168.1.134,61817,6,1680578352.642848,rtv21,3.636046,138,138,191816,0,52754.00806260427,37.95331522208465,1389.9710144927535,True
192.168.1.56:55464 => 164.90.180.253:443,192.168.1.56,55464,164.90.180.253,443,6,1680594009.263951,pashtriku,1.646964,219,219,28550,0,17334.926567915267,132.9719410988947,130.36529680365297,False
192.168.1.56:55465 => 164.90.180.253:443,192.168.1.56,55465,164.90.180.253,443,6,1680594009.264201,pashtriku,0.117506,9,9,1037,0,8825.081272445663,76.59183360849659,115.22222222222224,False
164.90.180.253:443 => 192.168.1.56:55464,164.90.180.253,443,192.168.1.56,55464,6,1680594009.302767,pashtriku,1.607921,956,956,1316257,0,818608.0037514282,594.55657336399,1376.8378661087866,False
164.90.180.253:443 => 192.168.1.56:55465,164.90.180.253,443,192.168.1.56,55465,6,1680594009.302774,pashtriku,0.078861,10,10,5328,0,67561.91273252938,126.80539176525784,532.8,False
192.168.1.134:56715 => 104.21.29.173:443,192.168.1.134,56715,104.21.29.173,443,6,1680577396.092073,albaniantimes,0.10358,7,7,957,0,9239.235373624251,67.58061401815023,136.71428571428572,False
192.168.1.134:56716 => 104.21.29.173:443,192.168.1.134,56716,104.21.29.173,443,6,1680577396.092308,albaniantimes,2.554204,123,123,8949,0,3503.6355749188397,48.15590297407725,72.7560975609756,False
104.21.29.173:443 => 192.168.1.134:56715,104.21.29.173,443,192.168.1.134,56715,6,1680577396.123833,albaniantimes,0.071742,5,5,2401,0,33467.146162638346,69.69418192969252,480.2,False
104.21.29.173:443 => 192.168.1.134:56716,104.21.29.173,443,192.168.1.134,56716,6,1680577396.123838,albaniantimes,2.522549,172,172,218081,0,86452.63184183935,68.18499858674697,1267.9127906976744,False
192.168.1.56:51381 => 172.67.72.18:443,192.168.1.56,51381,172.67.72.18,443,6,1680593486.782701,anabelmagazine,2.133124,93,93,7842,0,3676.298236764482,43.59802805650304,84.3225806451613,False
192.168.1.56:51382 => 172.67.72.18:443,192.168.1.56,51382,172.67.72.18,443,6,1680593486.782923,anabelmagazine,0.111925,8,8,985,0,8800.536073263345,71.47643511279875,123.125,False
172.67.72.18:443 => 192.168.1.56:51381,172.67.72.18,443,192.168.1.56,51381,6,1680593486.815664,anabelmagazine,2.099991,208,208,257580,0,122657.66853286514,99.0480435392342,1238.3653846153843,False
172.67.72.18:443 => 192.168.1.56:51382,172.67.72.18,443,192.168.1.56,51382,6,1680593486.817086,anabelmagazine,0.077554,6,6,2958,0,38141.16615519509,77.36544859065941,493.0,False
192.168.1.56:53394 => 188.114.96.7:443,192.168.1.56,53394,188.114.96.7,443,6,1680593835.198666,shqip,1.107065,87,87,7179,0,6484.714086345427,78.5861715436763,82.51724137931035,False
192.168.1.56:53395 => 188.114.96.7:443,192.168.1.56,53395,188.114.96.7,443,6,1680593835.198936,shqip,0.11276,8,8,1073,0,9515.78573962398,70.9471443774388,134.125,False
188.114.96.7:443 => 192.168.1.56:53394,188.114.96.7,443,192.168.1.56,53394,6,1680593835.233225,shqip,1.072384,267,267,363734,0,339182.60623060394,248.97797803771783,1362.2996254681648,False
188.114.96.7:443 => 192.168.1.56:53395,188.114.96.7,443,192.168.1.56,53395,6,1680593835.233229,shqip,0.111983,8,8,2590,0,23128.510577498368,71.43941491119188,323.75,False
192.168.1.134:54929 => 104.21.56.102:443,192.168.1.134,54929,104.21.56.102,443,6,1680569751.514499,kultplus,0.156778,7,7,957,0,6104.1727793440405,44.649121687991936,136.71428571428572,True
192.168.1.134:54930 => 104.21.56.102:443,192.168.1.134,54930,104.21.56.102,443,6,1680569751.514871,kultplus,2.373855,95,95,8111,0,3416.805154485005,40.01929351203001,85.37894736842105,True
104.21.56.102:443 => 192.168.1.134:54930,104.21.56.102,443,192.168.1.134,54930,6,1680569751.586962,kultplus,2.30163,111,111,125623,0,54580.01503282456,48.22669151861942,1131.738738738739,True
104.21.56.102:443 => 192.168.1.134:54929,104.21.56.102,443,192.168.1.134,54929,6,1680569751.586972,kultplus,0.084155,5,5,2402,0,28542.570257263385,59.41417622244667,480.4,True
192.168.1.134:50125 => 104.26.12.139:443,192.168.1.134,50125,104.26.12.139,443,6,1680569075.410262,sot,3.869457,297,297,20562,0,5313.923891646813,76.75495554027347,69.23232323232324,False
192.168.1.134:50126 => 104.26.12.139:443,192.168.1.134,50126,104.26.12.139,443,6,1680569075.41049,sot,0.055385,8,8,1009,0,18217.929042159427,144.44344136499052,126.125,False
104.26.12.139:443 => 192.168.1.134:50125,104.26.12.139,443,192.168.1.134,50125,6,1680569075.426965,sot,3.852708,550,550,734773,0,190715.9847047843,142.75673110965067,1335.9509090909091,False
104.26.12.139:443 => 192.168.1.134:50126,104.26.12.139,443,192.168.1.134,50126,6,1680569075.426971,sot,0.038754,5,5,2383,0,61490.42679465345,129.01893998038912,476.6,False
192.168.1.134:57399 => 104.26.15.171:443,192.168.1.134,57399,104.26.15.171,443,6,1680570261.007176,gazeta-shqip,4.445724,10,10,1125,0,253.05214628708393,2.2493524114407464,112.5,False
192.168.1.134:57400 => 104.26.15.171:443,192.168.1.134,57400,104.26.15.171,443,6,1680570261.007475,gazeta-shqip,4.438819,64,64,6201,0,1396.9932092297524,14.41824953889762,96.890625,False
104.26.15.171:443 => 192.168.1.134:57399,104.26.15.171,443,192.168.1.134,57399,6,1680570261.02973,gazeta-shqip,4.422968,7,7,3726,0,842.4207455265333,1.5826476700713186,532.2857142857143,False
104.26.15.171:443 => 192.168.1.134:57400,104.26.15.171,443,192.168.1.134,57400,6,1680570261.029735,gazeta-shqip,4.416423,79,79,77734,0,17601.121993975667,17.887779318240124,983.9746835443038,False
192.168.1.134:57783 => 104.26.7.75:443,192.168.1.134,57783,104.26.7.75,443,6,1680577646.917322,telegrafi,0.069054,7,7,957,0,13858.719263185332,101.36994236394705,136.71428571428572,False
192.168.1.134:57784 => 104.26.7.75:443,192.168.1.134,57784,104.26.7.75,443,6,1680577646.917549,telegrafi,1.503531,608,608,41234,0,27424.775412013452,404.3814194718965,67.81907894736842,False
104.26.7.75:443 => 192.168.1.134:57783,104.26.7.75,443,192.168.1.134,57783,6,1680577646.935493,telegrafi,0.050672,5,5,2392,0,47205.55730975686,98.6738238080202,478.4,False
104.26.7.75:443 => 192.168.1.134:57784,104.26.7.75,443,192.168.1.134,57784,6,1680577646.936847,telegrafi,1.484072,1323,1323,1909013,0,1286334.4905098944,891.466182233746,1442.9425547996975,False
192.168.1.134:57163 => 104.21.26.4:443,192.168.1.134,57163,104.21.26.4,443,6,1680570216.063673,lajmpress,1.539649,129,129,8887,0,5772.094808621965,83.78533029281348,68.89147286821705,False
192.168.1.134:57164 => 104.21.26.4:443,192.168.1.134,57164,104.21.26.4,443,6,1680570216.064212,lajmpress,0.103908,8,8,1009,0,9710.513146244755,76.99118450937368,126.125,False
104.21.26.4:443 => 192.168.1.134:57163,104.21.26.4,443,192.168.1.134,57163,6,1680570216.094176,lajmpress,1.509029,193,193,269250,0,178425.99446398977,127.89681311624892,1395.0777202072538,False
104.21.26.4:443 => 192.168.1.134:57164,104.21.26.4,443,192.168.1.134,57164,6,1680570216.095432,lajmpress,0.072491,6,6,4226,0,58296.89202797589,82.76889544909022,704.3333333333334,False
192.168.1.56:49231 => 172.67.68.174:443,192.168.1.56,49231,172.67.68.174,443,6,1680593097.202262,gazeta-shqip,2.675857,52,52,5769,0,2155.944805720186,19.433026503284744,110.9423076923077,False
192.168.1.56:49232 => 172.67.68.174:443,192.168.1.56,49232,172.67.68.174,443,6,1680593097.202649,gazeta-shqip,0.123082,8,8,1073,0,8717.765392177573,64.997318860597,134.125,False
